id,HandStart,FirstDigitTouch,BothStartLoadPhase,LiftOff,Replace,BothReleased
subj1_series9_50236,0,0,0,0,0,0
subj1_series9_50237,0,0,0,0,0,0
subj1_series9_50238,0,0,0,0,0,0
subj1_series9_50239,0,0,0,0,0,0
subj1_series9_50240,0,0,0,0,0,0
subj1_series9_50241,0,0,0,0,0,0
subj1_series9_50242,0,0,0,0,0,0
subj1_series9_50243,0,0,0,0,0,0
subj1_series9_50244,0,0,0,0,0,0
subj1_series9_50245,0,0,0,0,0,0
subj1_series9_50246,0,0,0,0,0,0
subj1_series9_50247,0,0,0,0,0,0
subj1_series9_50248,0,0,0,0,0,0
subj1_series9_50249,0,0,0,0,0,0
subj1_series9_50250,0,0,0,0,0,0
subj1_series9_50251,0,0,0,0,0,0
subj1_series9_50252,0,0,0,0,0,0
subj1_series9_50253,0,0,0,0,0,0
subj1_series9_50254,0,0,0,0,0,0
subj1_series9_50255,0,0,0,0,0,0
subj1_series9_50256,0,0,0,0,0,0
subj1_series9_50257,0,0,0,0,0,0
subj1_series9_50258,0,0,0,0,0,0
subj1_series9_50259,0,0,0,0,0,0
subj1_series9_50260,0,0,0,0,0,0
subj1_series9_50261,0,0,0,0,0,0
subj1_series9_50262,0,0,0,0,0,0
subj1_series9_50263,0,0,0,0,0,0
subj1_series9_50264,0,0,0,0,0,0
subj1_series9_50265,0,0,0,0,0,0
subj1_series9_50266,0,0,0,0,0,0
subj1_series9_50267,0,0,0,0,0,0
subj1_series9_50268,0,0,0,0,0,0
subj1_series9_50269,0,0,0,0,0,0
subj1_series9_50270,0,0,0,0,0,0
subj1_series9_50271,0,0,0,0,0,0
subj1_series9_50272,0,0,0,0,0,0
subj1_series9_50273,0,0,0,0,0,0
subj1_series9_50274,0,0,0,0,0,0
subj1_series9_50275,0,0,0,0,0,0
subj1_series9_50276,0,0,0,0,0,0
subj1_series9_50277,0,0,0,0,0,0
subj1_series9_50278,0,0,0,0,0,0
subj1_series9_50279,0,0,0,0,0,0
subj1_series9_50280,0,0,0,0,0,0
subj1_series9_50281,0,0,0,0,0,0
subj1_series9_50282,0,0,0,0,0,0
subj1_series9_50283,0,0,0,0,0,0
subj1_series9_50284,0,0,0,0,0,0
subj1_series9_50285,0,0,0,0,0,0
subj1_series9_50286,0,0,0,0,0,0
subj1_series9_50287,0,0,0,0,0,0
subj1_series9_50288,0,0,0,0,0,0
subj1_series9_50289,0,0,0,0,0,0
subj1_series9_50290,0,0,0,0,0,0
subj1_series9_50291,0,0,0,0,0,0
subj1_series9_50292,0,0,0,0,0,0
subj1_series9_50293,0,0,0,0,0,0
subj1_series9_50294,0,0,0,0,0,0
subj1_series9_50295,0,0,0,0,0,0
subj1_series9_50296,0,0,0,0,0,0
subj1_series9_50297,0,0,0,0,0,0
subj1_series9_50298,0,0,0,0,0,0
subj1_series9_50299,0,0,0,0,0,0
subj1_series9_50300,0,0,0,0,0,0
subj1_series9_50301,0,0,0,0,0,0
subj1_series9_50302,0,0,0,0,0,0
subj1_series9_50303,0,0,0,0,0,0
subj1_series9_50304,0,0,0,0,0,0
subj1_series9_50305,0,0,0,0,0,0
subj1_series9_50306,0,0,0,0,0,0
subj1_series9_50307,0,0,0,0,0,0
subj1_series9_50308,0,0,0,0,0,0
subj1_series9_50309,0,0,0,0,0,0
subj1_series9_50310,0,0,0,0,0,0
subj1_series9_50311,0,0,0,0,0,0
subj1_series9_50312,0,0,0,0,0,0
subj1_series9_50313,0,0,0,0,0,0
subj1_series9_50314,0,0,0,0,0,0
subj1_series9_50315,0,0,0,0,0,0
subj1_series9_50316,0,0,0,0,0,0
subj1_series9_50317,0,0,0,0,0,0
subj1_series9_50318,0,0,0,0,0,0
subj1_series9_50319,0,0,0,0,0,0
subj1_series9_50320,0,0,0,0,0,0
subj1_series9_50321,0,0,0,0,0,0
subj1_series9_50322,0,0,0,0,0,0
subj1_series9_50323,0,0,0,0,0,0
subj1_series9_50324,0,0,0,0,0,0
subj1_series9_50325,0,0,0,0,0,0
subj1_series9_50326,0,0,0,0,0,0
subj1_series9_50327,0,0,0,0,0,0
subj1_series9_50328,0,0,0,0,0,0
subj1_series9_50329,0,0,0,0,0,0
subj1_series9_50330,0,0,0,0,0,0
subj1_series9_50331,0,0,0,0,0,0
subj1_series9_50332,0,0,0,0,0,0
subj1_series9_50333,0,0,0,0,0,0
subj1_series9_50334,0,0,0,0,0,0
subj1_series9_50335,0,0,0,0,0,0
subj1_series9_50336,0,0,0,0,0,0
subj1_series9_50337,0,0,0,0,0,0
subj1_series9_50338,0,0,0,0,0,0
subj1_series9_50339,0,0,0,0,0,0
subj1_series9_50340,0,0,0,0,0,0
subj1_series9_50341,0,0,0,0,0,0
subj1_series9_50342,0,0,0,0,0,0
subj1_series9_50343,0,0,0,0,0,0
subj1_series9_50344,0,0,0,0,0,0
subj1_series9_50345,0,0,0,0,0,0
subj1_series9_50346,0,0,0,0,0,0
subj1_series9_50347,0,0,0,0,0,0
subj1_series9_50348,0,0,0,0,0,0
subj1_series9_50349,0,0,0,0,0,0
subj1_series9_50350,0,0,0,0,0,0
subj1_series9_50351,0,0,0,0,0,0
subj1_series9_50352,0,0,0,0,0,0
subj1_series9_50353,0,0,0,0,0,0
subj1_series9_50354,0,0,0,0,0,0
subj1_series9_50355,0,0,0,0,0,0
subj1_series9_50356,0,0,0,0,0,0
subj1_series9_50357,0,0,0,0,0,0
subj1_series9_50358,0,0,0,0,0,0
subj1_series9_50359,0,0,0,0,0,0
subj1_series9_50360,0,0,0,0,0,0
subj1_series9_50361,0,0,0,0,0,0
subj1_series9_50362,0,0,0,0,0,0
subj1_series9_50363,0,0,0,0,0,0
subj1_series9_50364,0,0,0,0,0,0
subj1_series9_50365,0,0,0,0,0,0
subj1_series9_50366,0,0,0,0,0,0
subj1_series9_50367,0,0,0,0,0,0
subj1_series9_50368,0,0,0,0,0,0
subj1_series9_50369,0,0,0,0,0,0
subj1_series9_50370,0,0,0,0,0,0
subj1_series9_50371,0,0,0,0,0,0
subj1_series9_50372,0,0,0,0,0,0
subj1_series9_50373,0,0,0,0,0,0
subj1_series9_50374,0,0,0,0,0,0
subj1_series9_50375,0,0,0,0,0,0
subj1_series9_50376,0,0,0,0,0,0
subj1_series9_50377,0,0,0,0,0,0
subj1_series9_50378,0,0,0,0,0,0
subj1_series9_50379,0,0,0,0,0,0
subj1_series9_50380,0,0,0,0,0,0
subj1_series9_50381,0,0,0,0,0,0
subj1_series9_50382,0,0,0,0,0,0
subj1_series9_50383,0,0,0,0,0,0
subj1_series9_50384,0,0,0,0,0,0
subj1_series9_50385,0,0,0,0,0,0
subj1_series9_50386,0,0,0,0,0,0
subj1_series9_50387,0,0,0,0,0,0
subj1_series9_50388,0,0,0,0,0,0
subj1_series9_50389,0,0,0,0,0,0
subj1_series9_50390,0,0,0,0,0,0
subj1_series9_50391,0,0,0,0,0,0
subj1_series9_50392,0,0,0,0,0,0
subj1_series9_50393,0,0,0,0,0,0
subj1_series9_50394,0,0,0,0,0,0
subj1_series9_50395,0,0,0,0,0,0
subj1_series9_50396,0,0,0,0,0,0
subj1_series9_50397,0,0,0,0,0,0
subj1_series9_50398,0,0,0,0,0,0
subj1_series9_50399,0,0,0,0,0,0
subj1_series9_50400,0,0,0,0,0,0
subj1_series9_50401,0,0,0,0,0,0
subj1_series9_50402,0,0,0,0,0,0
subj1_series9_50403,0,0,0,0,0,0
subj1_series9_50404,0,0,0,0,0,0
subj1_series9_50405,0,0,0,0,0,0
subj1_series9_50406,0,0,0,0,0,0
subj1_series9_50407,0,0,0,0,0,0
subj1_series9_50408,0,0,0,0,0,0
subj1_series9_50409,0,0,0,0,0,0
subj1_series9_50410,0,0,0,0,0,0
subj1_series9_50411,0,0,0,0,0,0
subj1_series9_50412,0,0,0,0,0,0
subj1_series9_50413,0,0,0,0,0,0
subj1_series9_50414,0,0,0,0,0,0
subj1_series9_50415,0,0,0,0,0,0
subj1_series9_50416,0,0,0,0,0,0
subj1_series9_50417,0,0,0,0,0,0
subj1_series9_50418,0,0,0,0,0,0
subj1_series9_50419,0,0,0,0,0,0
subj1_series9_50420,0,0,0,0,0,0
subj1_series9_50421,0,0,0,0,0,0
subj1_series9_50422,0,0,0,0,0,0
subj1_series9_50423,0,0,0,0,0,0
subj1_series9_50424,0,0,0,0,0,0
subj1_series9_50425,0,0,0,0,0,0
subj1_series9_50426,0,0,0,0,0,0
subj1_series9_50427,0,0,0,0,0,0
subj1_series9_50428,0,0,0,0,0,0
subj1_series9_50429,0,0,0,0,0,0
subj1_series9_50430,0,0,0,0,0,0
subj1_series9_50431,0,0,0,0,0,0
subj1_series9_50432,0,0,0,0,0,0
subj1_series9_50433,0,0,0,0,0,0
subj1_series9_50434,0,0,0,0,0,0
subj1_series9_50435,0,0,0,0,0,0
subj1_series9_50436,0,0,0,0,0,0
subj1_series9_50437,0,0,0,0,0,0
subj1_series9_50438,0,0,0,0,0,0
subj1_series9_50439,0,0,0,0,0,0
subj1_series9_50440,0,0,0,0,0,0
subj1_series9_50441,0,0,0,0,0,0
subj1_series9_50442,0,0,0,0,0,0
subj1_series9_50443,0,0,0,0,0,0
subj1_series9_50444,0,0,0,0,0,0
subj1_series9_50445,0,0,0,0,0,0
subj1_series9_50446,0,0,0,0,0,0
subj1_series9_50447,0,0,0,0,0,0
subj1_series9_50448,0,0,0,0,0,0
subj1_series9_50449,0,0,0,0,0,0
subj1_series9_50450,0,0,0,0,0,0
subj1_series9_50451,0,0,0,0,0,0
subj1_series9_50452,0,0,0,0,0,0
subj1_series9_50453,0,0,0,0,0,0
subj1_series9_50454,0,0,0,0,0,0
subj1_series9_50455,0,0,0,0,0,0
subj1_series9_50456,0,0,0,0,0,0
subj1_series9_50457,0,0,0,0,0,0
subj1_series9_50458,0,0,0,0,0,0
subj1_series9_50459,0,0,0,0,0,0
subj1_series9_50460,0,0,0,0,0,0
subj1_series9_50461,0,0,0,0,0,0
subj1_series9_50462,0,0,0,0,0,0
subj1_series9_50463,0,0,0,0,0,0
subj1_series9_50464,0,0,0,0,0,0
subj1_series9_50465,0,0,0,0,0,0
subj1_series9_50466,0,0,0,0,0,0
subj1_series9_50467,0,0,0,0,0,0
subj1_series9_50468,0,0,0,0,0,0
subj1_series9_50469,0,0,0,0,0,0
subj1_series9_50470,0,0,0,0,0,0
subj1_series9_50471,0,0,0,0,0,0
subj1_series9_50472,0,0,0,0,0,0
subj1_series9_50473,0,0,0,0,0,0
subj1_series9_50474,0,0,0,0,0,0
subj1_series9_50475,0,0,0,0,0,0
subj1_series9_50476,0,0,0,0,0,0
subj1_series9_50477,0,0,0,0,0,0
subj1_series9_50478,0,0,0,0,0,0
subj1_series9_50479,0,0,0,0,0,0
subj1_series9_50480,0,0,0,0,0,0
subj1_series9_50481,0,0,0,0,0,0
subj1_series9_50482,0,0,0,0,0,0
subj1_series9_50483,0,0,0,0,0,0
subj1_series9_50484,0,0,0,0,0,0
subj1_series9_50485,0,0,0,0,0,0
subj1_series9_50486,0,0,0,0,0,0
subj1_series9_50487,0,0,0,0,0,0
subj1_series9_50488,0,0,0,0,0,0
subj1_series9_50489,0,0,0,0,0,0
subj1_series9_50490,0,0,0,0,0,0
subj1_series9_50491,0,0,0,0,0,0
subj1_series9_50492,0,0,0,0,0,0
subj1_series9_50493,0,0,0,0,0,0
subj1_series9_50494,0,0,0,0,0,0
subj1_series9_50495,0,0,0,0,0,0
subj1_series9_50496,0,0,0,0,0,0
subj1_series9_50497,0,0,0,0,0,0
subj1_series9_50498,0,0,0,0,0,0
subj1_series9_50499,0,0,0,0,0,0
subj1_series9_50500,0,0,0,0,0,0
subj1_series9_50501,0,0,0,0,0,0
subj1_series9_50502,0,0,0,0,0,0
subj1_series9_50503,0,0,0,0,0,0
subj1_series9_50504,0,0,0,0,0,0
subj1_series9_50505,0,0,0,0,0,0
subj1_series9_50506,0,0,0,0,0,0
subj1_series9_50507,0,0,0,0,0,0
subj1_series9_50508,0,0,0,0,0,0
subj1_series9_50509,0,0,0,0,0,0
subj1_series9_50510,0,0,0,0,0,0
subj1_series9_50511,0,0,0,0,0,0
subj1_series9_50512,0,0,0,0,0,0
subj1_series9_50513,0,0,0,0,0,0
subj1_series9_50514,0,0,0,0,0,0
subj1_series9_50515,0,0,0,0,0,0
subj1_series9_50516,0,0,0,0,0,0
subj1_series9_50517,0,0,0,0,0,0
subj1_series9_50518,0,0,0,0,0,0
subj1_series9_50519,0,0,0,0,0,0
subj1_series9_50520,0,0,0,0,0,0
subj1_series9_50521,0,0,0,0,0,0
subj1_series9_50522,0,0,0,0,0,0
subj1_series9_50523,0,0,0,0,0,0
subj1_series9_50524,0,0,0,0,0,0
subj1_series9_50525,0,0,0,0,0,0
subj1_series9_50526,0,0,0,0,0,0
subj1_series9_50527,0,0,0,0,0,0
subj1_series9_50528,0,0,0,0,0,0
subj1_series9_50529,0,0,0,0,0,0
subj1_series9_50530,0,0,0,0,0,0
subj1_series9_50531,0,0,0,0,0,0
subj1_series9_50532,0,0,0,0,0,0
subj1_series9_50533,0,0,0,0,0,0
subj1_series9_50534,0,0,0,0,0,0
subj1_series9_50535,0,0,0,0,0,0
subj1_series9_50536,0,0,0,0,0,0
subj1_series9_50537,0,0,0,0,0,0
subj1_series9_50538,0,0,0,0,0,0
subj1_series9_50539,0,0,0,0,0,0
subj1_series9_50540,0,0,0,0,0,0
subj1_series9_50541,0,0,0,0,0,0
subj1_series9_50542,0,0,0,0,0,0
subj1_series9_50543,0,0,0,0,0,0
subj1_series9_50544,0,0,0,0,0,0
subj1_series9_50545,0,0,0,0,0,0
subj1_series9_50546,0,0,0,0,0,0
subj1_series9_50547,0,0,0,0,0,0
subj1_series9_50548,0,0,0,0,0,0
subj1_series9_50549,0,0,0,0,0,0
subj1_series9_50550,0,0,0,0,0,0
subj1_series9_50551,0,0,0,0,0,0
subj1_series9_50552,0,0,0,0,0,0
subj1_series9_50553,0,0,0,0,0,0
subj1_series9_50554,0,0,0,0,0,0
subj1_series9_50555,0,0,0,0,0,0
subj1_series9_50556,0,0,0,0,0,0
subj1_series9_50557,0,0,0,0,0,0
subj1_series9_50558,0,0,0,0,0,0
subj1_series9_50559,0,0,0,0,0,0
subj1_series9_50560,0,0,0,0,0,0
subj1_series9_50561,0,0,0,0,0,0
subj1_series9_50562,0,0,0,0,0,0
subj1_series9_50563,0,0,0,0,0,0
subj1_series9_50564,0,0,0,0,0,0
subj1_series9_50565,0,0,0,0,0,0
subj1_series9_50566,0,0,0,0,0,0
subj1_series9_50567,0,0,0,0,0,0
subj1_series9_50568,0,0,0,0,0,0
subj1_series9_50569,0,0,0,0,0,0
subj1_series9_50570,0,0,0,0,0,0
subj1_series9_50571,0,0,0,0,0,0
subj1_series9_50572,0,0,0,0,0,0
subj1_series9_50573,0,0,0,0,0,0
subj1_series9_50574,0,0,0,0,0,0
subj1_series9_50575,0,0,0,0,0,0
subj1_series9_50576,0,0,0,0,0,0
subj1_series9_50577,0,0,0,0,0,0
subj1_series9_50578,0,0,0,0,0,0
subj1_series9_50579,0,0,0,0,0,0
subj1_series9_50580,0,0,0,0,0,0
subj1_series9_50581,0,0,0,0,0,0
subj1_series9_50582,0,0,0,0,0,0
subj1_series9_50583,0,0,0,0,0,0
subj1_series9_50584,0,0,0,0,0,0
subj1_series9_50585,0,0,0,0,0,0
subj1_series9_50586,0,0,0,0,0,0
subj1_series9_50587,0,0,0,0,0,0
subj1_series9_50588,0,0,0,0,0,0
subj1_series9_50589,0,0,0,0,0,0
subj1_series9_50590,0,0,0,0,0,0
subj1_series9_50591,0,0,0,0,0,0
subj1_series9_50592,0,0,0,0,0,0
subj1_series9_50593,0,0,0,0,0,0
subj1_series9_50594,0,0,0,0,0,0
subj1_series9_50595,0,0,0,0,0,0
subj1_series9_50596,0,0,0,0,0,0
subj1_series9_50597,0,0,0,0,0,0
subj1_series9_50598,0,0,0,0,0,0
subj1_series9_50599,0,0,0,0,0,0
subj1_series9_50600,0,0,0,0,0,0
subj1_series9_50601,0,0,0,0,0,0
subj1_series9_50602,0,0,0,0,0,0
subj1_series9_50603,0,0,0,0,0,0
subj1_series9_50604,0,0,0,0,0,0
subj1_series9_50605,0,0,0,0,0,0
subj1_series9_50606,0,0,0,0,0,0
subj1_series9_50607,0,0,0,0,0,0
subj1_series9_50608,0,0,0,0,0,0
subj1_series9_50609,0,0,0,0,0,0
subj1_series9_50610,0,0,0,0,0,0
subj1_series9_50611,0,0,0,0,0,0
subj1_series9_50612,0,0,0,0,0,0
subj1_series9_50613,0,0,0,0,0,0
subj1_series9_50614,0,0,0,0,0,0
subj1_series9_50615,0,0,0,0,0,0
subj1_series9_50616,0,0,0,0,0,0
subj1_series9_50617,0,0,0,0,0,0
subj1_series9_50618,0,0,0,0,0,0
subj1_series9_50619,0,0,0,0,0,0
subj1_series9_50620,0,0,0,0,0,0
subj1_series9_50621,0,0,0,0,0,0
subj1_series9_50622,0,0,0,0,0,0
subj1_series9_50623,0,0,0,0,0,0
subj1_series9_50624,0,0,0,0,0,0
subj1_series9_50625,0,0,0,0,0,0
subj1_series9_50626,0,0,0,0,0,0
subj1_series9_50627,0,0,0,0,0,0
subj1_series9_50628,0,0,0,0,0,0
subj1_series9_50629,0,0,0,0,0,0
subj1_series9_50630,0,0,0,0,0,0
subj1_series9_50631,0,0,0,0,0,0
subj1_series9_50632,0,0,0,0,0,0
subj1_series9_50633,0,0,0,0,0,0
subj1_series9_50634,0,0,0,0,0,0
subj1_series9_50635,0,0,0,0,0,0
subj1_series9_50636,0,0,0,0,0,0
subj1_series9_50637,0,0,0,0,0,0
subj1_series9_50638,0,0,0,0,0,0
subj1_series9_50639,0,0,0,0,0,0
subj1_series9_50640,0,0,0,0,0,0
subj1_series9_50641,0,0,0,0,0,0
subj1_series9_50642,0,0,0,0,0,0
subj1_series9_50643,0,0,0,0,0,0
subj1_series9_50644,0,0,0,0,0,0
subj1_series9_50645,0,0,0,0,0,0
subj1_series9_50646,0,0,0,0,0,0
subj1_series9_50647,0,0,0,0,0,0
subj1_series9_50648,0,0,0,0,0,0
subj1_series9_50649,0,0,0,0,0,0
subj1_series9_50650,0,0,0,0,0,0
subj1_series9_50651,0,0,0,0,0,0
subj1_series9_50652,0,0,0,0,0,0
subj1_series9_50653,0,0,0,0,0,0
subj1_series9_50654,0,0,0,0,0,0
subj1_series9_50655,0,0,0,0,0,0
subj1_series9_50656,0,0,0,0,0,0
subj1_series9_50657,0,0,0,0,0,0
subj1_series9_50658,0,0,0,0,0,0
subj1_series9_50659,0,0,0,0,0,0
subj1_series9_50660,0,0,0,0,0,0
subj1_series9_50661,0,0,0,0,0,0
subj1_series9_50662,0,0,0,0,0,0
subj1_series9_50663,0,0,0,0,0,0
subj1_series9_50664,0,0,0,0,0,0
subj1_series9_50665,0,0,0,0,0,0
subj1_series9_50666,0,0,0,0,0,0
subj1_series9_50667,0,0,0,0,0,0
subj1_series9_50668,0,0,0,0,0,0
subj1_series9_50669,0,0,0,0,0,0
subj1_series9_50670,0,0,0,0,0,0
subj1_series9_50671,0,0,0,0,0,0
subj1_series9_50672,0,0,0,0,0,0
subj1_series9_50673,0,0,0,0,0,0
subj1_series9_50674,0,0,0,0,0,0
subj1_series9_50675,0,0,0,0,0,0
subj1_series9_50676,0,0,0,0,0,0
subj1_series9_50677,0,0,0,0,0,0
subj1_series9_50678,0,0,0,0,0,0
subj1_series9_50679,0,0,0,0,0,0
subj1_series9_50680,0,0,0,0,0,0
subj1_series9_50681,0,0,0,0,0,0
subj1_series9_50682,0,0,0,0,0,0
subj1_series9_50683,0,0,0,0,0,0
subj1_series9_50684,0,0,0,0,0,0
subj1_series9_50685,0,0,0,0,0,0
subj1_series9_50686,0,0,0,0,0,0
subj1_series9_50687,0,0,0,0,0,0
subj1_series9_50688,0,0,0,0,0,0
subj1_series9_50689,0,0,0,0,0,0
subj1_series9_50690,0,0,0,0,0,0
subj1_series9_50691,0,0,0,0,0,0
subj1_series9_50692,0,0,0,0,0,0
subj1_series9_50693,0,0,0,0,0,0
subj1_series9_50694,0,0,0,0,0,0
subj1_series9_50695,0,0,0,0,0,0
subj1_series9_50696,0,0,0,0,0,0
subj1_series9_50697,0,0,0,0,0,0
subj1_series9_50698,0,0,0,0,0,0
subj1_series9_50699,0,0,0,0,0,0
subj1_series9_50700,0,0,0,0,0,0
subj1_series9_50701,0,0,0,0,0,0
subj1_series9_50702,0,0,0,0,0,0
subj1_series9_50703,0,0,0,0,0,0
subj1_series9_50704,0,0,0,0,0,0
subj1_series9_50705,0,0,0,0,0,0
subj1_series9_50706,0,0,0,0,0,0
subj1_series9_50707,0,0,0,0,0,0
subj1_series9_50708,0,0,0,0,0,0
subj1_series9_50709,0,0,0,0,0,0
subj1_series9_50710,0,0,0,0,0,0
subj1_series9_50711,0,0,0,0,0,0
subj1_series9_50712,0,0,0,0,0,0
subj1_series9_50713,0,0,0,0,0,0
subj1_series9_50714,0,0,0,0,0,0
subj1_series9_50715,0,0,0,0,0,0
subj1_series9_50716,0,0,0,0,0,0
subj1_series9_50717,0,0,0,0,0,0
subj1_series9_50718,0,0,0,0,0,0
subj1_series9_50719,0,0,0,0,0,0
subj1_series9_50720,0,0,0,0,0,0
subj1_series9_50721,0,0,0,0,0,0
subj1_series9_50722,0,0,0,0,0,0
subj1_series9_50723,0,0,0,0,0,0
subj1_series9_50724,0,0,0,0,0,0
subj1_series9_50725,0,0,0,0,0,0
subj1_series9_50726,0,0,0,0,0,0
subj1_series9_50727,0,0,0,0,0,0
subj1_series9_50728,0,0,0,0,0,0
subj1_series9_50729,0,0,0,0,0,0
subj1_series9_50730,0,0,0,0,0,0
subj1_series9_50731,0,0,0,0,0,0
subj1_series9_50732,0,0,0,0,0,0
subj1_series9_50733,0,0,0,0,0,0
subj1_series9_50734,0,0,0,0,0,0
subj1_series9_50735,0,0,0,0,0,0
subj1_series9_50736,0,0,0,0,0,0
subj1_series9_50737,0,0,0,0,0,0
subj1_series9_50738,0,0,0,0,0,0
subj1_series9_50739,0,0,0,0,0,0
subj1_series9_50740,0,0,0,0,0,0
subj1_series9_50741,0,0,0,0,0,0
subj1_series9_50742,0,0,0,0,0,0
subj1_series9_50743,0,0,0,0,0,0
subj1_series9_50744,0,0,0,0,0,0
subj1_series9_50745,0,0,0,0,0,0
subj1_series9_50746,0,0,0,0,0,0
subj1_series9_50747,0,0,0,0,0,0
subj1_series9_50748,0,0,0,0,0,0
subj1_series9_50749,0,0,0,0,0,0
subj1_series9_50750,0,0,0,0,0,0
subj1_series9_50751,0,0,0,0,0,0
subj1_series9_50752,0,0,0,0,0,0
subj1_series9_50753,0,0,0,0,0,0
subj1_series9_50754,0,0,0,0,0,0
subj1_series9_50755,0,0,0,0,0,0
subj1_series9_50756,0,0,0,0,0,0
subj1_series9_50757,0,0,0,0,0,0
subj1_series9_50758,0,0,0,0,0,0
subj1_series9_50759,0,0,0,0,0,0
subj1_series9_50760,0,0,0,0,0,0
subj1_series9_50761,0,0,0,0,0,0
subj1_series9_50762,0,0,0,0,0,0
subj1_series9_50763,0,0,0,0,0,0
subj1_series9_50764,0,0,0,0,0,0
subj1_series9_50765,0,0,0,0,0,0
subj1_series9_50766,0,0,0,0,0,0
subj1_series9_50767,0,0,0,0,0,0
subj1_series9_50768,0,0,0,0,0,0
subj1_series9_50769,0,0,0,0,0,0
subj1_series9_50770,0,0,0,0,0,0
subj1_series9_50771,0,0,0,0,0,0
subj1_series9_50772,0,0,0,0,0,0
subj1_series9_50773,0,0,0,0,0,0
subj1_series9_50774,0,0,0,0,0,0
subj1_series9_50775,0,0,0,0,0,0
subj1_series9_50776,0,0,0,0,0,0
subj1_series9_50777,0,0,0,0,0,0
subj1_series9_50778,0,0,0,0,0,0
subj1_series9_50779,0,0,0,0,0,0
subj1_series9_50780,0,0,0,0,0,0
subj1_series9_50781,0,0,0,0,0,0
subj1_series9_50782,0,0,0,0,0,0
subj1_series9_50783,0,0,0,0,0,0
subj1_series9_50784,0,0,0,0,0,0
subj1_series9_50785,0,0,0,0,0,0
subj1_series9_50786,0,0,0,0,0,0
subj1_series9_50787,0,0,0,0,0,0
subj1_series9_50788,0,0,0,0,0,0
subj1_series9_50789,0,0,0,0,0,0
subj1_series9_50790,0,0,0,0,0,0
subj1_series9_50791,0,0,0,0,0,0
subj1_series9_50792,0,0,0,0,0,0
subj1_series9_50793,0,0,0,0,0,0
subj1_series9_50794,0,0,0,0,0,0
subj1_series9_50795,0,0,0,0,0,0
subj1_series9_50796,0,0,0,0,0,0
subj1_series9_50797,0,0,0,0,0,0
subj1_series9_50798,0,0,0,0,0,0
subj1_series9_50799,0,0,0,0,0,0
subj1_series9_50800,0,0,0,0,0,0
subj1_series9_50801,0,0,0,0,0,0
subj1_series9_50802,0,0,0,0,0,0
subj1_series9_50803,0,0,0,0,0,0
subj1_series9_50804,0,0,0,0,0,0
subj1_series9_50805,0,0,0,0,0,0
subj1_series9_50806,0,0,0,0,0,0
subj1_series9_50807,0,0,0,0,0,0
subj1_series9_50808,0,0,0,0,0,0
subj1_series9_50809,0,0,0,0,0,0
subj1_series9_50810,0,0,0,0,0,0
subj1_series9_50811,0,0,0,0,0,0
subj1_series9_50812,0,0,0,0,0,0
subj1_series9_50813,0,0,0,0,0,0
subj1_series9_50814,0,0,0,0,0,0
subj1_series9_50815,0,0,0,0,0,0
subj1_series9_50816,0,0,0,0,0,0
subj1_series9_50817,0,0,0,0,0,0
subj1_series9_50818,0,0,0,0,0,0
subj1_series9_50819,0,0,0,0,0,0
subj1_series9_50820,0,0,0,0,0,0
subj1_series9_50821,0,0,0,0,0,0
subj1_series9_50822,0,0,0,0,0,0
subj1_series9_50823,0,0,0,0,0,0
subj1_series9_50824,0,0,0,0,0,0
subj1_series9_50825,0,0,0,0,0,0
subj1_series9_50826,0,0,0,0,0,0
subj1_series9_50827,0,0,0,0,0,0
subj1_series9_50828,0,0,0,0,0,0
subj1_series9_50829,0,0,0,0,0,0
subj1_series9_50830,0,0,0,0,0,0
subj1_series9_50831,0,0,0,0,0,0
subj1_series9_50832,0,0,0,0,0,0
subj1_series9_50833,0,0,0,0,0,0
subj1_series9_50834,0,0,0,0,0,0
subj1_series9_50835,0,0,0,0,0,0
subj1_series9_50836,0,0,0,0,0,0
subj1_series9_50837,0,0,0,0,0,0
subj1_series9_50838,0,0,0,0,0,0
subj1_series9_50839,0,0,0,0,0,0
subj1_series9_50840,0,0,0,0,0,0
subj1_series9_50841,0,0,0,0,0,0
subj1_series9_50842,0,0,0,0,0,0
subj1_series9_50843,0,0,0,0,0,0
subj1_series9_50844,0,0,0,0,0,0
subj1_series9_50845,0,0,0,0,0,0
subj1_series9_50846,0,0,0,0,0,0
subj1_series9_50847,0,0,0,0,0,0
subj1_series9_50848,0,0,0,0,0,0
subj1_series9_50849,0,0,0,0,0,0
subj1_series9_50850,0,0,0,0,0,0
subj1_series9_50851,0,0,0,0,0,0
subj1_series9_50852,0,0,0,0,0,0
subj1_series9_50853,0,0,0,0,0,0
subj1_series9_50854,0,0,0,0,0,0
subj1_series9_50855,0,0,0,0,0,0
subj1_series9_50856,0,0,0,0,0,0
subj1_series9_50857,0,0,0,0,0,0
subj1_series9_50858,0,0,0,0,0,0
subj1_series9_50859,0,0,0,0,0,0
subj1_series9_50860,0,0,0,0,0,0
subj1_series9_50861,0,0,0,0,0,0
subj1_series9_50862,0,0,0,0,0,0
subj1_series9_50863,0,0,0,0,0,0
subj1_series9_50864,0,0,0,0,0,0
subj1_series9_50865,0,0,0,0,0,0
subj1_series9_50866,0,0,0,0,0,0
subj1_series9_50867,0,0,0,0,0,0
subj1_series9_50868,0,0,0,0,0,0
subj1_series9_50869,0,0,0,0,0,0
